,Powerplant Name,gppd_idnr,Capacity (MW),Primary Fuel,Owner,Source,distance_to_water_km,Longitude,Latitude
28687,Tyler Bluff Wind Project  LLC,USA0060502,125.6,Wind,Southern Power Co,U.S. Energy Information Administration,14.100322413937644,-97.372,33.7039
28688,Tyngsborough Solar,USA0061598,2.6,Solar,Citizens Enterprises Corporation,U.S. Energy Information Administration,4.096475498999902,-71.4465,42.6697
28689,U S Alliance Coosa Pines,USA0054216,30.4,Biomass,Bowater Newport Coosa Pines Op,U.S. Energy Information Administration,1.0589150361656632,-86.3568,33.3281
28690,UA Central Utility Plant,USA0060536,5.6,Gas,University Of Arkansas,U.S. Energy Information Administration,9.51812888820597,-94.1723,36.0663
28691,UASTP I,USA0057392,1.2,Solar,Tucson Electric Power Co,U.S. Energy Information Administration,101.8635378174986,-110.8106,32.097
28692,UC Davis South Campus,USA0059872,13.0,Solar,Solar Star California XXXII  LLC,U.S. Energy Information Administration,18.75526744892244,-121.75,38.55
28693,UCI Facilities Management Central Plant,USA0057122,19.0,Gas,University of California Irvine,U.S. Energy Information Administration,8.579462522738336,-117.8467,33.6481
28694,UCI Fuel Cell,USA0060120,1.4,Gas,UCI Fuel Cell  LLC,U.S. Energy Information Administration,19.25370481724548,-117.8901,33.788
28695,UCLA So Campus Cogen Project,USA0052073,43.0,Gas,University of California-LA,U.S. Energy Information Administration,8.355429192579292,-118.4439,34.0692
28696,UCONN Cogen Facility,USA0058159,25.7,Gas,University of Connecticut,U.S. Energy Information Administration,31.858311294106805,-72.2542,41.8092
28697,UCSD Fuel Cell Plant,USA0057735,3.0,Biomass,BioFuels Point Loma LLC,U.S. Energy Information Administration,0.4722636767243619,-117.2347,32.8772
28698,UDR Glastonbury Fuel Cell,USA0060109,3.4,Gas,UIL Distributed Resources  LLC,U.S. Energy Information Administration,7.511035861766646,-72.5361,41.717
28699,UI RCP Bridgeport Seaside,USA0060054,5.0,Gas,United Illuminating Co,U.S. Energy Information Administration,5.197427662548625,-73.2081,41.1576
28700,UI RCP New Haven Fuel Cell,USA0060040,2.8,Gas,United Illuminating Co,U.S. Energy Information Administration,7.843588328033182,-72.8986,41.2888
28701,UI RCP Woodbridge FC,USA0060593,2.8,Gas,United Illuminating Co,U.S. Energy Information Administration,18.532831021686214,-73.0078,41.358
28702,UMASS,USA0061603,4.0,Solar,Consolidated Edison Development Inc.,U.S. Energy Information Administration,4.299734975000398,-72.5325,42.3913
28703,UMCP CHP Plant,USA0056038,27.4,Gas,Trigen-Cinergy Solutions College Park,U.S. Energy Information Administration,14.780083863512084,-76.9355,38.9858
28704,UMES (MD) - Princess Anne,USA0059749,2.2,Solar,NVT LICENSES  LLC,U.S. Energy Information Administration,24.1063512895729,-75.6764,38.2026
28705,UMM Wind Turbine,USA0057732,1.7,Wind,University of Minnestoa Morris Campus,U.S. Energy Information Administration,48.73303617993027,-95.877,45.5897
28706,UMMS at Pocomoke,USA0058329,2.8,Solar,Constellation Solar Maryland II LLC,U.S. Energy Information Administration,19.662329697739416,-75.6111,38.0981
28707,UNC-CH LFG Facility,USA0058268,1.0,Waste,University of North Carolina,U.S. Energy Information Administration,17.29039122030671,-79.0592,35.9386
28708,UNH 7.9 MW Plant,USA0058180,7.9,Waste,Emcor Energy Services,U.S. Energy Information Administration,23.218058332558822,-70.9361,43.1367
28709,US Borax,USA0050115,48.2,Gas,U S Borax Inc,U.S. Energy Information Administration,134.87960638327905,-117.701,35.0329
28710,US Foods Solar,USA0060808,6.0,Solar,CD US Solar MT1 LLC,U.S. Energy Information Administration,5.52580904259067,-74.2752,40.5344
28711,US GSA Heating and Transmission,USA0057788,10.8,Gas,US GSA Heating and Transmission,U.S. Energy Information Administration,3.884094503000581,-77.0284,38.8857
28712,US Gypsum Oakfield,USA0050203,5.8,Gas,U S Gypsum Co,U.S. Energy Information Administration,35.65728990591426,-78.2972,43.0647
28713,US Magnesium,USA0058191,48.0,Gas,US Magnesium,U.S. Energy Information Administration,6.632111172245718,-112.7339,40.9133
28714,US-TOPCO (Soccer Center),USA0060086,3.0,Solar,Tesla Inc.,U.S. Energy Information Administration,81.29892762345744,-118.0812,34.6607
28715,USG 1,USA0061682,1.0,Solar,ZGlobal Inc,U.S. Energy Information Administration,37.61763312220945,-115.8573,32.7928
28716,USG 2,USA0061683,1.0,Solar,ZGlobal Inc,U.S. Energy Information Administration,38.04777884311086,-115.8632,32.7904
28717,USPS PV,USA0061250,10.7,Solar,USPS LA Solar FiT A & B,U.S. Energy Information Administration,21.196602788168185,-118.2587,33.9779
28718,UTS SJ1 LLC,USA0057420,1.5,Gas,UTS SJ1 LLC,U.S. Energy Information Administration,42.229866259608805,-121.9419,37.4331
28719,UW Madison Charter Street Plant,USA0054408,11.0,Gas,State of Wisconsin,U.S. Energy Information Administration,35.45396845619633,-89.4006,43.07
28720,Ubly,USA0001875,12.4,Oil,Thumb Electric Coop of Mich,U.S. Energy Information Administration,25.411022972166595,-82.9388,43.7217
28721,Uilk Wind LLC,USA0057351,4.5,Wind,RENEW Energy Inc,U.S. Energy Information Administration,43.68499254016195,-96.4269,43.9811
28722,Uintah,USA0003704,1.2,Hydro,Moon Lake Electric Assn Inc,U.S. Energy Information Administration,52.09349529654026,-110.0661,40.5381
28723,Unalakleet,USA0006299,2.0,Oil,Unalakleet Valley Elec Coop,U.S. Energy Information Administration,1.516159546686772,-160.7904,63.8768
28724,Unalaska Power Module,USA0007503,1.1,Oil,City of Unalaska - (AK),U.S. Energy Information Administration,0.0,-166.5126,53.864
28725,Union Carbide Seadrift Cogen,USA0050150,168.0,Gas,Union Carbide Corp-Seadrift,U.S. Energy Information Administration,28.365507539546726,-96.7706,28.5105
28726,Union City Wind Turbine,USA0057637,1.0,Wind,Performance Services,U.S. Energy Information Administration,19.56153574743589,-84.8172,40.1908
28727,Union County Resource Recovery,USA0050960,45.0,Waste,Covanta Union Operations LLC,U.S. Energy Information Administration,9.705531023154164,-74.2664,40.6013
28728,Union Falls,USA0050176,2.6,Hydro,Union Falls Hydro Power LP,U.S. Energy Information Administration,38.29207745645077,-73.9131,44.5107
28729,Union HS at Casa Grande,USA0058516,1.6,Solar,Constellation Solar Holding  LLC,U.S. Energy Information Administration,16.439361148034383,-111.7386,32.9369
28730,Union Power Station,USA0055380,2428.0,Gas,Entergy Arkansas Inc,U.S. Energy Information Administration,99.29342908600805,-92.5894,33.2961
28731,Union Renewable Energy Facility,USA0060241,3.2,Waste,Lockhart Power Co,U.S. Energy Information Administration,33.594427799197945,-81.8187,34.6158
28732,Union Valley,USA0006612,38.6,Hydro,Sacramento Municipal Util Dist,U.S. Energy Information Administration,31.99053062965437,-120.4443,38.8643
28733,Unionville,USA0006563,53.2,Oil,Associated Electric Coop  Inc,U.S. Energy Information Administration,79.19535192830284,-93.0218,40.4593
28734,Unionville City of,USA0002164,8.7,Oil,City of Unionville - (MO),U.S. Energy Information Administration,77.0485866374898,-93.01,40.4767
28735,Unionville Hydro Project 2499 NY,USA0050269,3.0,Hydro,Erie Boulevard Hydropower LP,U.S. Energy Information Administration,25.420020278286163,-74.9966,44.7145
28736,Unisea G 2,USA0054422,17.5,Oil,Unisea Inc,U.S. Energy Information Administration,0.0,-166.5532,53.8796
28737,Unit 4,USA0007015,1.5,Hydro,City of Mt Pleasant - (UT),U.S. Energy Information Administration,69.95493054744539,-111.4187,39.5441
28738,United Hospital,USA0007378,4.8,Oil,Northern States Power Co - Minnesota,U.S. Energy Information Administration,0.0960891178117432,-93.1072,44.9425
28739,United Stationers Supply Solar Electric,USA0058040,2.8,Solar,KDC Solar O&M LLC,U.S. Energy Information Administration,25.17351004797564,-74.5017,40.3206
28740,Univ Minnesota CHP Plant,USA0059197,21.0,Gas,Veolia Energy,U.S. Energy Information Administration,0.5071180126496306,-93.2408,44.9786
28741,Univ of Calif Santa Cruz Cogeneration,USA0050064,4.4,Gas,Santa Cruz Cogeneration Assoc,U.S. Energy Information Administration,11.9792711496012,-122.0622,36.9997
28742,Univ of California San Diego Solar,USA0057856,1.2,Solar,University of California San Diego,U.S. Energy Information Administration,0.0127429133411777,-117.2389,32.8744
28743,Univ of Massachusetts Medical Center,USA0050087,17.5,Gas,University of Massachusetts Medical,U.S. Energy Information Administration,53.21301059401862,-71.7598,42.279
28744,Univ of NC Chapel Hill Cogen Facility,USA0054276,32.0,Coal,University of North Carolina,U.S. Energy Information Administration,14.773578149903187,-79.0617,35.9069
28745,Univ of Oregon Central Power Station,USA0054950,11.0,Gas,University of Oregon,U.S. Energy Information Administration,2.199865001680739,-123.0739,44.0483
28746,Univ of San Francisco Cogen,USA0050089,1.5,Gas,University of San Francisco,U.S. Energy Information Administration,5.300122139518383,-122.4519,37.7766
28747,University Park North,USA0055640,726.0,Gas,LSP University Park LLC,U.S. Energy Information Administration,31.61738283784398,-87.7514,41.4425
28748,University Park South,USA0055250,353.4,Gas,University Park Energy LLC,U.S. Energy Information Administration,31.476530836235018,-87.7532,41.4409
28749,University of Alaska Fairbanks,USA0050711,22.6,Coal,University of Alaska,U.S. Energy Information Administration,4.6668464842173165,-147.8221,64.8542
28750,University of Arizona - Biosphere 2,USA0054594,3.1,Gas,University of Arizona - Biosphere 2,U.S. Energy Information Administration,48.85442725966778,-110.8526,32.578
28751,University of California San Diego,USA0057584,35.5,Gas,University of California San Diego,U.S. Energy Information Administration,0.0,-117.2392,32.8747
28752,University of Colorado,USA0054372,33.0,Gas,University of Colorado,U.S. Energy Information Administration,32.43433807794941,-105.2692,40.0076
28753,University of Delaware Wind Turbine,USA0057176,2.0,Wind,First State Marine Wind,U.S. Energy Information Administration,4.795065946957033,-75.1649,38.7829
28754,University of Florida,USA0007345,54.2,Gas,Duke Energy Florida  LLC,U.S. Energy Information Administration,56.86606219035898,-82.3486,29.6403
28755,University of Illinois Abbott Power Plt,USA0054780,85.0,Gas,University of Illinois,U.S. Energy Information Administration,10.27172954136831,-88.2415,40.1052
28756,University of Illinois Cogen Facility,USA0054044,59.9,Gas,University of Illinois,U.S. Energy Information Administration,3.392723780950965,-87.6524,41.8675
28757,University of Iowa Main Power Plant,USA0054775,30.7,Coal,University of Iowa,U.S. Energy Information Administration,22.002698959552013,-91.54,41.6572
28758,University of Michigan,USA0050431,44.5,Gas,University of Michigan,U.S. Energy Information Administration,36.28838121065916,-83.7346,42.2812
28759,University of Northern Iowa,USA0050088,7.5,Coal,University of Northern Iowa,U.S. Energy Information Administration,3.4687034939037886,-92.4591,42.5136
28760,University of Notre Dame,USA0050366,28.8,Coal,University of Notre Dame,U.S. Energy Information Administration,30.75932539084043,-86.2367,41.7094
28761,University of Oklahoma,USA0050307,18.6,Gas,University of Oklahoma,U.S. Energy Information Administration,2.29453934360145,-97.4424,35.2089
28762,University of Rochester,USA0058157,25.4,Gas,University of Rochester,U.S. Energy Information Administration,15.340311279371162,-77.6289,43.1239
28763,University of Tennessee Steam Plant,USA0055036,5.0,Gas,University of Tennessee,U.S. Energy Information Administration,0.5547412608640564,-83.9261,35.9492
28764,University of Texas at Dallas,USA0054607,3.5,Gas,The University of Texas at Dallas,U.S. Energy Information Administration,39.93680280054659,-96.7489,32.9883
28765,University of Washington Power Plant,USA0054809,15.0,Oil,University of Washington,U.S. Energy Information Administration,6.998667316062851,-122.3036,47.6539
28766,Upchurch Solar Center LLC,USA0058812,5.0,Solar,Cypress Creek Renewables,U.S. Energy Information Administration,59.61295928162123,-77.8839,35.7819
28767,Upper Androscoggin,USA0054202,1.6,Hydro,Lewiston City of,U.S. Energy Information Administration,29.65684005342689,-70.2124,44.088
28768,Upper Baker,USA0003861,104.8,Hydro,Puget Sound Energy Inc,U.S. Energy Information Administration,61.62585229931081,-121.6907,48.649
28769,Upper Barker,USA0052171,1.0,Hydro,KEI (Maine) Power Management (III) LLC,U.S. Energy Information Administration,28.60838759305384,-70.2293,44.0869
28770,Upper Beaver,USA0003643,2.5,Hydro,Beaver City Corporation,U.S. Energy Information Administration,157.4868392626862,-112.4806,38.2683
28771,Upper Beaver Falls Project,USA0010490,1.5,Hydro,Eagle Creek RE LLC,U.S. Energy Information Administration,44.76618338513864,-75.4281,43.8836
28772,Upper Blackstone (MA) Treasure Valley,USA0059781,5.0,Solar,Nexamp Treasure Valley Solar  LLC,U.S. Energy Information Administration,49.1352314915259,-71.9876,42.3328
28773,Upper Dawson,USA0000489,4.4,Hydro,Turlock Irrigation District,U.S. Energy Information Administration,26.522127276361207,-120.4706,37.6508
28774,Upper Falls,USA0009096,10.0,Hydro,Avista Corp,U.S. Energy Information Administration,66.98993864905655,-117.4189,47.6544
28775,Upper Gorge,USA0000407,37.5,Hydro,Los Angeles Department of Water & Power,U.S. Energy Information Administration,41.88403652264912,-118.59,37.546
28776,Upper Kalskag,USA0057054,1.1,Oil,Alaska Village Elec Coop  Inc,U.S. Energy Information Administration,0.6616448932797885,-160.3481,61.5269
28777,Upper Malad,USA0000823,8.3,Hydro,Idaho Power Co,U.S. Energy Information Administration,0.1847903023580542,-114.8855,42.8643
28778,Upper Mechanicville,USA0000625,16.4,Hydro,New York State Elec & Gas Corp,U.S. Energy Information Administration,0.0728432331828989,-73.6805,42.9126
28779,Upper Molina,USA0000521,9.9,Hydro,U S Bureau of Reclamation,U.S. Energy Information Administration,24.32472956744709,-108.0048,39.1438
28780,Upper Newton Falls,USA0058679,1.5,Hydro,Erie Boulevard Hydropower LP,U.S. Energy Information Administration,67.105761616569,-74.9914,44.2144
28781,Upper Pacolet Hydro,USA0058257,1.1,Hydro,Lockhart Power Co,U.S. Energy Information Administration,23.69909395405367,-81.7456,34.9214
28782,Upper Power Plant,USA0000844,8.0,Hydro,City of Idaho Falls - (ID),U.S. Energy Information Administration,1.8920028964799789,-112.051,43.5527
28783,Upper Salmon A,USA0000822,18.0,Hydro,Idaho Power Co,U.S. Energy Information Administration,2.755485632631659,-114.9247,42.7674
28784,Upper Salmon B,USA0007079,16.5,Hydro,Idaho Power Co,U.S. Energy Information Administration,2.0644357923187613,-114.9082,42.7664
28785,Upper Sterling,USA0007474,2.2,Hydro,City of Rock Falls - (IL),U.S. Energy Information Administration,42.26977339727844,-89.6775,41.7871
28786,Upriver Dam Hydro Plant,USA0050380,17.6,Hydro,City of Spokane,U.S. Energy Information Administration,61.34381782648117,-117.3319,47.6822
28787,Upson Rocky Creek Solar Plant,USA0058485,1.0,Solar,Axium US Solar Holdings LLC,U.S. Energy Information Administration,71.60067189399527,-84.3431,32.9208
28788,Upton Community Solar,USA0061297,2.0,Solar,Upton Solar  LLC,U.S. Energy Information Administration,68.25078829779227,-71.7,42.1
28789,Upton County Solar,USA0060581,150.0,Solar,Consolidated Edison Development Inc.,U.S. Energy Information Administration,13.14803650813508,-102.2903,31.2418
28790,Urquhart,USA0003295,758.9,Gas,South Carolina Electric&Gas Company,U.S. Energy Information Administration,1.3966684961269478,-81.9111,33.435
28791,Ursa Community Solar,USA0060712,5.0,Solar,Ursa Community Solar,U.S. Energy Information Administration,15.237650576232916,-93.0826,44.6716
28792,Utah Red Hills Renewable Energy Park,USA0058660,80.0,Solar,Utah Red Hills Renewable Energy Park LLC,U.S. Energy Information Administration,150.65912452982874,-112.9042,37.8828
28793,Utility Plants Section,USA0050308,20.0,Coal,Doyon Utilities - Ft. Wainwright,U.S. Energy Information Administration,3.5403175541350125,-147.6486,64.8256
28794,Uwharrie Mountain Renewable,USA0058526,9.6,Waste,Uwharrie Mountain Renewable Energy  LLC,U.S. Energy Information Administration,8.070455373618188,-79.9649,35.333
28795,V C Summer,USA0006127,1029.6,Nuclear,South Carolina Electric&Gas Company,U.S. Energy Information Administration,2.441031755521392,-81.3153,34.2983
28796,V H Braunig,USA0003612,1138.0,Gas,City of San Antonio - (TX),U.S. Energy Information Administration,197.74812271401908,-98.3825,29.2567
28797,VA Sepulveda Ambulatory Care Center,USA0058249,3.5,Solar,VA Sepulveda Ambulatory Care Center,U.S. Energy Information Administration,24.92968705137243,-118.4833,34.2489
28798,VEC Alburgh Array,USA0060860,1.0,Solar,SoCore Energy LLC,U.S. Energy Information Administration,1.3845055192005644,-73.2741,44.9623
28799,VEC Magee Hill Solar,USA0060954,1.3,Solar,SoCore Energy LLC,U.S. Energy Information Administration,14.606440553276586,-73.0608,44.3682
28800,VMEA 1 Credit Gen,USA0007440,13.2,Oil,City of Manassas - (VA),U.S. Energy Information Administration,36.29458214037776,-77.5081,38.7405
28801,VMEA Peaking Gen,USA0007441,6.4,Oil,City of Manassas - (VA),U.S. Energy Information Administration,36.29458214037776,-77.5081,38.7405
28802,Vaca Dixon Battery Storage System,USA0059256,2.0,Storage,Pacific Gas & Electric Co.,U.S. Energy Information Administration,32.13891861990571,-121.9278,38.3933
28803,Vaca Dixon Solar Station,USA0057041,2.0,Solar,Pacific Gas & Electric Co.,U.S. Energy Information Administration,32.5566043610693,-121.9264,38.4106
28804,Vacaville,USA0059058,1.0,Solar,Janssen Pharmaceutical Co,U.S. Energy Information Administration,35.032398884119424,-121.9603,38.3994
28805,Valdez,USA0006306,8.2,Oil,Copper Valley Elec Assn  Inc,U.S. Energy Information Administration,43.954766103601,-146.3647,61.1303
28806,Valdez Cogen,USA0007841,5.3,Oil,Copper Valley Elec Assn  Inc,U.S. Energy Information Administration,43.42597626516376,-146.2529,61.0839
28807,Valdosta,USA0060448,1.0,Solar,WGL Energy Systems  Inc,U.S. Energy Information Administration,43.10729926634257,-83.226,30.8101
28808,Valdosta Prison,USA0061468,1.0,Solar,IGS ORIX Solar I  LLC,U.S. Energy Information Administration,54.54430208459766,-83.3,30.9
28809,Valdosta Water Treatment Plant,USA0054839,3.4,Oil,Valdosta City of,U.S. Energy Information Administration,54.89543257023855,-83.2529,30.9136
28810,Vale Air Solar Center  LLC,USA0060335,10.0,Solar,Cypress Creek Renewables,U.S. Energy Information Administration,23.572928449702022,-117.2581,43.965
28811,Valencia,USA0006515,108.0,Gas,UNS Electric  Inc,U.S. Energy Information Administration,156.90450761495805,-110.9313,31.3635
28812,Valencia 1 Solar CA,USA0061418,3.0,Solar,ZGlobal Inc,U.S. Energy Information Administration,10.611855349666442,-115.6278,33.0436
28813,Valencia Energy Facility,USA0055802,159.5,Gas,Valencia Power LLC,U.S. Energy Information Administration,1.8488333349875288,-106.7322,34.6115
28814,Valencia Solar,USA0059454,10.0,Solar,Valencia Solar  LLC,U.S. Energy Information Administration,96.81253475841368,-110.8669,32.1458
28815,Valenite,USA0056131,2.9,Oil,Central Electric Power,U.S. Energy Information Administration,11.632535726085022,-83.0383,34.6572
28816,Valentine Wind  LLC,USA0059736,1.9,Wind,Valentine Wind  LLC,U.S. Energy Information Administration,123.39137296486903,-100.5924,42.8591
